10年国债主连,策略名称,30年国债主连,PTA主连,date,中证1000主连,原油主连,沪深300主连,沪金主连,沪铜主连,沪铝主连,红利低波ETF,豆粕主连
0.25841404960986825,风险平价策略,0.08371549610211389,0.07484193994205089,2014-01-31,0.04340371220455907,0.06728777554822364,0.0430608853587624,0.07127068114001267,0.0818326182662728,0.13975242924553444,0.04726587728638726,0.08915453529621474
0.3351229526449191,风险平价策略,0.08814014024695005,0.055310416801551805,2014-02-28,0.03357374406033503,0.07291672217999096,0.036216331266820875,0.08208783067865774,0.06569980141833805,0.10612863132261088,0.04440482201509747,0.08039860736472813
0.3799951774988673,风险平价策略,0.12476600517724319,0.05422857150948905,2014-03-31,0.02932218984673598,0.06471103439053301,0.0335065930656827,0.0627477909035582,0.039358055481973374,0.08411537597906375,0.04142090159425298,0.08582830455260035
0.3766827603967675,风险平价策略,0.15082968319415102,0.04592485843360525,2014-04-30,0.027266129704100375,0.05887515391389598,0.03243732314052079,0.062175999309362004,0.04793348176703619,0.08037672913299526,0.03669333785113831,0.08080454315642724
0.3553888472568757,风险平价策略,0.19034987538680676,0.045257882555539405,2014-05-31,0.029183512267935457,0.06432000142898561,0.03538508133132207,0.05692274444037864,0.048393994652613403,0.071792601717595,0.04002191004466976,0.06298354891727834
0.3451662704453734,风险平价策略,0.2157824401676706,0.04768592148776972,2014-06-30,0.02893262209387494,0.06569844493268913,0.036841332245886614,0.05692558099465319,0.04931051884317554,0.06446066942751719,0.03764033206505812,0.05155586729633148
0.2607936908033339,风险平价策略,0.1658520177192173,0.05459325539949675,2014-07-31,0.04821008190741093,0.05844611976676645,0.06960791165203446,0.07514855667031645,0.06176520882500365,0.09344561067832531,0.06345204641480352,0.04868550016329137
0.29423797217624476,风险平价策略,0.1997499079805257,0.04957632966479848,2014-08-31,0.04341258103902282,0.04599411652493484,0.05329870309799426,0.06822423826261943,0.05682330038345885,0.08988255191219446,0.056265848269688806,0.042534450688517716
0.37586621367341955,风险平价策略,0.2711949379942227,0.03072311157363898,2014-09-30,0.041767436141385436,0.035246519447607164,0.03774144526384479,0.05082588178108899,0.04055215228638502,0.044536414046036386,0.04404921837020827,0.027496669422162764
0.2772464105590404,风险平价策略,0.3801124636774648,0.024256440118781374,2014-10-31,0.03673951296357028,0.02896400287263185,0.04221701092060819,0.0445511614887236,0.03759461256164245,0.04905612139550999,0.04308902672691076,0.03617323671511639
0.19607993754879957,风险平价策略,0.48563587164806676,0.02138637437710504,2014-11-30,0.03368846345088707,0.018217342137042996,0.05390971243787229,0.034015715777534136,0.03102827934925635,0.04785657915742976,0.04993567202835372,0.028246052087652383
0.3351036104279607,风险平价策略,0.22408834587875712,0.03378982444936812,2014-12-31,0.033725241255221375,0.02784761223445573,0.04404417670368688,0.05806511364806363,0.061982069068390044,0.07302316055694344,0.051534228231379355,0.05679661754577359
0.42170895503222927,风险平价策略,0.19271565615601846,0.03394802949716644,2015-01-31,0.038972046939866965,0.02267883956515223,0.026324772297232603,0.07022505670969675,0.03807730865685729,0.07645996197711756,0.03079574481815046,0.04809362835051192
0.41957875598943545,风险平价策略,0.17998816896209377,0.03740362303976891,2015-02-28,0.04164979142938141,0.023152101110376817,0.028448002366289072,0.06149624948516498,0.04351303129199049,0.07640451957274934,0.031077738149529566,0.05728801860322024
0.26873015805328526,风险平价策略,0.13542752643267486,0.04274308077554625,2015-03-31,0.07409750223287133,0.028562820753920953,0.04341892660644126,0.0726619614370573,0.06409998075083463,0.1495625356697947,0.050210778664336944,0.0704847286232364
0.26675651411995316,风险平价策略,0.1353259825291376,0.05124161890200539,2015-04-30,0.05313390712098019,0.03146981023419611,0.049490104151464806,0.07301925159224633,0.07467241095635561,0.1350201416739566,0.053747471768519565,0.07612278695118452
0.20574038824026256,风险平价策略,0.14043339653401982,0.051938821234408517,2015-05-31,0.04916615318376355,0.04335534189982073,0.04155548293019394,0.09805558882035437,0.09483207601967984,0.15377290375337055,0.040577440219416616,0.08057240716470954
0.22920032763453976,风险平价策略,0.17859816278674895,0.051187363697110626,2015-06-30,0.024439289798317065,0.04307701808022911,0.023456685358723212,0.12046302433981038,0.08455902467045912,0.1437111578232412,0.02858065390825631,0.07272729190256427
0.29092298798285243,风险平价策略,0.2766364311284086,0.045008881773200525,2015-07-31,0.020370740588585175,0.03799932631344629,0.018039067735778656,0.08806648457003723,0.048394100726280954,0.09052795701872655,0.02274083372904891,0.06129318843363471
0.3346335175796015,风险平价策略,0.2782117230119749,0.033903769323496806,2015-08-31,0.01433434552243358,0.026127811799403572,0.01317111879935875,0.09666243843867632,0.0513022214767813,0.08022686970051789,0.016360910573351383,0.055065273774403914
0.390723234083951,风险平价策略,0.22565683764716443,0.03853540302501134,2015-09-30,0.015137362608467434,0.02288043318660604,0.015392981288080485,0.08446279877606865,0.04543828486649604,0.08123849408510846,0.01826029691125851,0.06227387352178766
0.3058472030923544,风险平价策略,0.25058104861620445,0.05213534933475452,2015-10-31,0.020160266248741964,0.029606288126257558,0.021561960540379375,0.09887518849653304,0.05691797434247043,0.06379778661401704,0.02674473070693953,0.07377220388134755
0.2971896793020594,风险平价策略,0.26018038050264036,0.05809954049327803,2015-11-30,0.025309142093497897,0.03475209949902284,0.028892976955244745,0.07878901471805946,0.04636731500691543,0.06235062958243045,0.034445212465058966,0.07362400938179245
0.3236351338773643,风险平价策略,0.25845134602023523,0.05193541964417023,2015-12-31,0.027395053862267656,0.03304527067155325,0.028085108987361974,0.07662479758077854,0.04556570663431707,0.05772966653203676,0.03403939776621163,0.06349309842370347
0.3354304454475073,风险平价策略,0.2155249463045621,0.06013509063460869,2016-01-31,0.016304219164330138,0.022609965585535814,0.022400253511435615,0.11538062783649891,0.05277436608009733,0.0642750716682528,0.023643244825541084,0.0715217689416303
0.3133326474975551,风险平价策略,0.230146006588122,0.06753374350099421,2016-02-29,0.015447929594232516,0.021127885103937045,0.021391009572478123,0.1121234123511329,0.058312609603280795,0.07300317041402793,0.02381415906946084,0.0637674267047785
0.3468050108037565,风险平价策略,0.21733538157451124,0.054716394995262145,2016-03-31,0.018893796115008195,0.024212618423608778,0.02573823450124841,0.07170600084136532,0.056007854475824834,0.08918229858383418,0.03021656097441328,0.0651858487111672
0.32982782203854144,风险平价策略,0.22786908050472995,0.0447311392703574,2016-04-30,0.021610392107658416,0.03201976598563091,0.03125150796267186,0.07794226169063569,0.05701166975707921,0.07916293065966414,0.03793907854530449,0.060634351477726445
0.3851360897756907,风险平价策略,0.21762659156673986,0.044031417139231234,2016-05-31,0.021653323713526063,0.03465277184877392,0.035391943980853206,0.07252860362539315,0.04706419658191268,0.05066250897115787,0.04390830545738091,0.04734424733934041
0.42075982199551293,风险平价策略,0.18515498158256066,0.04446491044588629,2016-06-30,0.02478561307009093,0.026510059203976775,0.034171518630813,0.07387636863519331,0.05292080679224543,0.05201969093499681,0.043707473523105056,0.0416287551856188
0.41399230347123256,风险平价策略,0.22497061004338215,0.03647899387092605,2016-07-31,0.02619653857519583,0.019742566774041473,0.03847525308602296,0.07229004900158936,0.04357007900228174,0.04732785862844948,0.0515775789123159,0.02537816863456237
0.3607256623306367,风险平价策略,0.21910977585641825,0.04258532121318146,2016-08-31,0.034848554004285916,0.02187974594080366,0.05194644968961297,0.07204658593350342,0.05225907832947365,0.04567517214173327,0.06626983032813755,0.032653824232213136
0.36902879961957274,风险平价策略,0.24710887880939406,0.04051254756771397,2016-09-30,0.02887394859631626,0.021445421245194638,0.0415199551559841,0.07264320890463058,0.05379511482676685,0.04360851332544894,0.04864756989410847,0.032816042054869314
0.31532504550795953,风险平价策略,0.24694251943847706,0.04857224517510728,2016-10-31,0.03776773439096227,0.02269764416050172,0.05277209399689328,0.06830668639295594,0.06162460538677436,0.05374004661077255,0.05780424300429484,0.03444713593530125
0.2735856737030296,风险平价策略,0.19294759788987387,0.039748130403105555,2016-11-30,0.07195263441001867,0.03309401501968674,0.10950028098946825,0.06193826312599889,0.03259936530050019,0.03536466751761288,0.11020013306754758,0.03906923857315781
0.15894567954691505,风险平价策略,0.12386224190913556,0.07257394570318543,2016-12-31,0.07134179599164904,0.06879075524605117,0.09637941263997489,0.11617250570218944,0.056763497987962104,0.0647868904051827,0.10438245257262031,0.06600082229513433
0.1499433541459039,风险平价策略,0.1246039957675373,0.07620909649475589,2017-01-31,0.06778282661666307,0.06300111369032443,0.10321218046436172,0.1081902459540855,0.05798365214249063,0.06789744748823158,0.11578941171018825,0.06538667552545764
0.15245022764464514,风险平价策略,0.13311140578950736,0.06562169125504116,2017-02-28,0.07531795992621293,0.062001259750256825,0.10250896852291791,0.12524947606256628,0.04930896924221623,0.06050974470392623,0.11397704632872667,0.059943250773983145
0.17639407351286807,风险平价策略,0.1699715385473885,0.04397239667799306,2017-03-31,0.07157211556786368,0.04365547954256747,0.0946328560653797,0.11601151273966247,0.04899885584602784,0.06013868540454185,0.11727328924408907,0.05737919685161833
0.16767887576870663,风险平价策略,0.16810044497940177,0.04963198717116688,2017-04-30,0.0582026356958568,0.04108132641531664,0.09370407073411427,0.1265970774508222,0.056291676679391264,0.06220795068348299,0.10893672116705808,0.06756723325468253
0.17225374287764703,风险平价策略,0.20350255089145872,0.052637331221719486,2017-05-31,0.052831915115888424,0.034136112070171094,0.10737755826373907,0.10522796791398287,0.051076430269525255,0.05485591007839599,0.11505431608824854,0.05104616520922358
0.17707815896445434,风险平价策略,0.23007401675446018,0.05456850782270133,2017-06-30,0.050588073083355445,0.03198250135874573,0.09839353019186754,0.09628718773383721,0.05901962463393095,0.05559698547234262,0.09300911296189922,0.05340230102240539
0.19689319067956965,风险平价策略,0.2130566698765332,0.056194468790011214,2017-07-31,0.04500999778471403,0.03665027181796169,0.081275517710133,0.09401431304777318,0.07352255188273221,0.07004470523201889,0.08294148446774856,0.050396828710804434
0.25617293339867986,风险平价策略,0.20952652724862042,0.05138100519897942,2017-08-31,0.04815641194854112,0.033389173687095035,0.06864716643426064,0.09702695309506379,0.06133838460473802,0.061228765613107416,0.07362022568379702,0.03951245308711739
0.2674929361873318,风险平价策略,0.22456466811273826,0.03917526504320865,2017-09-30,0.04860634098094902,0.039318868338773065,0.07749786824018286,0.07664140593739827,0.04783488153148863,0.04031054693233974,0.09394892497797726,0.04460829371761252
0.15247730884110894,风险平价策略,0.19749863490072656,0.05865404968208056,2017-10-31,0.044149764499887646,0.05917605022485358,0.09597420495735604,0.0963193584693071,0.04950254476465194,0.048721394160978836,0.1344899760329861,0.06303671346606275
0.17734824910115307,风险平价策略,0.240607627796658,0.05584462813956636,2017-11-30,0.036430481518528075,0.06333352694333444,0.05127709692672117,0.12044415218189458,0.05203462050835901,0.04780317161689462,0.07667769764283439,0.07819874762405629
0.21262488449797648,风险平价策略,0.24823408862990257,0.056621125714187336,2017-12-31,0.03923418454843075,0.053173334814704536,0.04459901111056755,0.11321900883258221,0.04753418760702067,0.05030835989359351,0.06712912846765187,0.06732268588338246
0.18980516638848174,风险平价策略,0.3312621211851731,0.05590399660442916,2018-01-31,0.03850228885283397,0.04526358424404798,0.042550405907670646,0.08580592353329844,0.03898601977487162,0.03852649912373782,0.05885330645367042,0.07454068793178512
0.19258810281773983,风险平价策略,0.43511681255919377,0.05834110415949465,2018-02-28,0.022325763458129904,0.026046431996989774,0.019579739365293718,0.06774150993938234,0.03419023093071147,0.041012743707252,0.024834078129327964,0.07822348293648468
0.21405864707781397,风险平价策略,0.4934961922763871,0.03671498495852546,2018-03-31,0.018928104287711897,0.022761346330499577,0.016403468761973673,0.06327610183199461,0.02428186805244263,0.032698776180917266,0.02208711268667347,0.0552933975550604
0.253148155071644,风险平价策略,0.32358684915919833,0.06500457462875177,2018-04-30,0.027432767767078897,0.03503710602121798,0.025739357394158422,0.09422311099724394,0.04487215985013254,0.035892738008033616,0.03251885295506986,0.06254432814747053
0.23012512747357358,风险平价策略,0.32815362732377495,0.06568484584134103,2018-05-31,0.028046986592566738,0.037009309420506516,0.02964452620606866,0.10153065014966667,0.04803985810568515,0.046834411271737875,0.03845092958178118,0.04647972803329758
0.2554281675377851,风险平价策略,0.3728586510944886,0.0485996987425198,2018-06-30,0.017184904678001732,0.03949091281187913,0.022709238119568955,0.09480870071830713,0.03436044039504535,0.03912825601947591,0.026767867938330088,0.04866316194459806
0.22870680549553893,风险平价策略,0.33752340023890376,0.06512713683690588,2018-07-31,0.02096194512748816,0.04135995495310288,0.0258616080625511,0.1162158573217178,0.031054298335695164,0.0471934494055003,0.029123421167876994,0.05687212305471914
0.26240599142096094,风险平价策略,0.1970962559096693,0.08812557492571535,2018-08-31,0.029131731537258326,0.04495893640476022,0.03450354819210728,0.1373815420416879,0.047218570234630046,0.06982719033064949,0.03761234123145976,0.051738317771101355
0.2531310313425262,风险平价策略,0.22973997491951548,0.05419608871368828,2018-09-30,0.03164766220764629,0.0521857101456786,0.036205463352279,0.1272691693817156,0.0513609445839747,0.06295753528666292,0.04164358648788203,0.05966283357843098
0.29810649933206546,风险平价策略,0.29477065065624725,0.03714348361335355,2018-10-31,0.017741799610821472,0.028771687089042226,0.01958573759399324,0.13767197799550907,0.04389160836371219,0.051467421338265054,0.021912224571456126,0.0489369098355344
0.28294614679905894,风险平价策略,0.31311098930322795,0.023196939226491086,2018-11-30,0.01913370214924928,0.01708911005088436,0.021962548887084578,0.1536711563581348,0.052746093610857435,0.05836344029683216,0.025114438000732386,0.03266543531744688
0.275002049035995,风险平价策略,0.269819002178708,0.025148368942812433,2018-12-31,0.02085083566911135,0.015624794175543903,0.024268245022986395,0.18031505028003994,0.05114511651691087,0.06762403107872086,0.03135907677471947,0.03884343032445179
0.2693908863494023,风险平价策略,0.26875157721442283,0.03239355405125019,2019-01-31,0.024807990936830338,0.017705415641982816,0.030364016062094525,0.16195331411817118,0.05428813401497852,0.061064724881750014,0.040742513570601706,0.038537873158515625
0.23729772405599545,风险平价策略,0.2617618195733372,0.03497004103576083,2019-02-28,0.035075156023404615,0.02009334315077511,0.03133532165830271,0.14990086276010575,0.06720527568980085,0.0737594553463259,0.045229560631888835,0.04337144007430268
0.24939349161067334,风险平价策略,0.35528247918439865,0.03515309024918159,2019-03-31,0.02400158217008883,0.020701692049747818,0.02540894124681895,0.08331401808374872,0.0540106950166323,0.07654912183974423,0.03426511747018676,0.04191977107877879
0.2400420721723701,风险平价策略,0.17639495861661741,0.04111642494052128,2019-04-30,0.027138342206992176,0.03251658109166448,0.03446968032248464,0.11788397461135328,0.08674723083381533,0.13757696909815137,0.03910268136910733,0.06701108473692273
0.2903062412246537,风险平价策略,0.2249203635395703,0.02926927918497676,2019-05-31,0.019323569743110575,0.023070163570073465,0.024180456205293535,0.13528191406669285,0.05598983072928136,0.08770594096562404,0.03239416512586457,0.07755807564485896
0.2965516104880726,风险平价策略,0.25712364447363933,0.03227153720358645,2019-06-30,0.021317674550451027,0.0211127316348893,0.030259158543036114,0.103640296769839,0.06290855623288104,0.07961858733749408,0.03930980878235368,0.05588639398375743
0.3379261394475418,风险平价策略,0.25559537673505855,0.020045220184233454,2019-07-31,0.022927623011638688,0.02484085681751208,0.03420082426443586,0.0707400660859732,0.056834565524323706,0.08576093688356473,0.04600878063698537,0.04511961040873244
0.3196683058756978,风险平价策略,0.2675755312071415,0.02302460734880714,2019-08-31,0.02637445338077586,0.02656077800310472,0.035756713064380295,0.05268290027954787,0.06564877127885725,0.09564748074121841,0.0439859727131392,0.04307448610733008
0.27056821597818215,风险平价策略,0.23732288824942982,0.03128788640779938,2019-09-30,0.0291094386738905,0.027979890874710565,0.04495132070792638,0.05337914291033794,0.09123984628962684,0.09499834119219436,0.060626320938995754,0.05853670777690632
0.24363451895594493,风险平价策略,0.19029707468246868,0.03358105853893554,2019-10-31,0.033468706759433,0.03384586096854123,0.05668629542403104,0.06402721114712619,0.10798313190374184,0.1099239003603528,0.06578873936866446,0.0607635018907603
0.26647823216061856,风险平价策略,0.2181231903202737,0.03415378908364517,2019-11-30,0.030397881079495183,0.03400214189168052,0.04661094718348801,0.054842923718542595,0.11157221478543511,0.09442264845582285,0.05672927260731861,0.052666758713679714
0.24320871446253856,风险平价策略,0.22177179863159643,0.03405933701932676,2019-12-31,0.032643708237954656,0.0345598052234211,0.051014605456375116,0.05977435969444657,0.10932673917862362,0.09667698399834868,0.06340769271938801,0.05355625537798053
0.3154253084803939,风险平价策略,0.33328816124194016,0.02644831751512597,2020-01-31,0.025629817663921008,0.01776370792923278,0.02762739993540687,0.04219055888891563,0.061570503606212794,0.07345229936290269,0.03405751458136466,0.042546410794583704
0.34008204966973027,风险平价策略,0.4389680901902615,0.017477675350529402,2020-02-29,0.012209073254164884,0.011943755527288585,0.01418330148491072,0.05567232691932961,0.023543045797254965,0.03247451087704318,0.01652365410175001,0.03692251682773698
0.3497265550556828,风险平价策略,0.35624946643835975,0.02052601292605193,2020-03-31,0.022782297597320943,0.014596787179679759,0.02522356197599965,0.04948935254178142,0.023716787915386357,0.03211866668603172,0.02996207202733307,0.07560843965637276
0.3536599708082134,风险平价策略,0.30206990347435725,0.022578263231572335,2020-04-30,0.02891607649866722,0.01395752923615112,0.034732219186479577,0.06094002088989679,0.03222690545589373,0.04165812404300585,0.0414461912143949,0.06781479596136789
0.3032729093858262,风险平价策略,0.2755912438701542,0.027961082714786423,2020-05-31,0.03481940004211379,0.017216784797864152,0.041512629010418474,0.073834667267936,0.039758944165075506,0.05448214540188979,0.04950999116596752,0.08204020217796806
0.2799217703733923,风险平价策略,0.23575149312819776,0.031198894496749285,2020-06-30,0.04517852992599968,0.019027621904305535,0.04807371599039543,0.08708316961409102,0.04775250270840012,0.0637898609088145,0.05656741872251574,0.08565502222713865
0.2556211218609852,风险平价策略,0.2351224909905676,0.04643607191664673,2020-07-31,0.03303306542569576,0.024689407218993285,0.032778354169392655,0.11519477062700775,0.048888215282871135,0.06250063254806963,0.05211532128490769,0.09362054867486258
0.25853493339744404,风险平价策略,0.2330378063577463,0.05669694907430256,2020-08-31,0.03307350808368676,0.03382362884525385,0.03818631376304776,0.05878793623501848,0.0551204674503393,0.06972452270739433,0.05684906634786489,0.1061648677379016
0.2759313220059692,风险平价策略,0.27532890742374155,0.04744468064654619,2020-09-30,0.030470340365698855,0.021166957549578064,0.039967288602608855,0.054292354495349374,0.05448935732944132,0.055002378190207875,0.05202131875351297,0.09388509463734579
0.2797208353075453,风险平价策略,0.3045830739599275,0.039786467342893636,2020-10-31,0.028446931242676356,0.015926370449721703,0.03890034115734521,0.05214380336124612,0.05180350497779335,0.06323702633203084,0.050646317502219367,0.07480532836660071
0.26577138352934615,风险平价策略,0.29138220474382803,0.04059212374263943,2020-11-30,0.03140968947338509,0.01873351226553539,0.04264251280741533,0.041174546604618806,0.06029844856211717,0.08171848214003649,0.052822882190672424,0.07345421394040563
0.27719902259163004,风险平价策略,0.3340999090500438,0.046726301803566024,2020-12-31,0.03403799482458831,0.019602923917460786,0.046425774786032104,0.05072822208456594,0.04908390256943529,0.035540464490198924,0.04387462398189063,0.06268085990058819
0.2865902057788526,风险平价策略,0.3056340071568498,0.04267775294262709,2021-01-31,0.03832262817471512,0.02509695884393328,0.04419158657962667,0.057204433284595735,0.045364069008451316,0.04789887910190309,0.052691488904326095,0.05432799022411925
0.2741418041598339,风险平价策略,0.32212034949534574,0.04733249756453816,2021-02-28,0.04077763457968176,0.02815449790516825,0.0385682450247466,0.04608301043317839,0.04196295253548648,0.06685368617358162,0.05557114067129321,0.03843418145714592
0.3127923380903779,风险平价策略,0.3746331678381736,0.024192518920657945,2021-03-31,0.03376365757098356,0.017302829435424903,0.028285688443999077,0.0448378293509169,0.03813123073899911,0.042485449923994265,0.049582301017907573,0.033992988668565066
0.3288587218290757,风险平价策略,0.32526413415533784,0.0269082643118237,2021-04-30,0.03727332760926177,0.018824060353762925,0.030554559266721078,0.04843517174875753,0.0399477141675008,0.04997780168496195,0.05781024234025209,0.03614600253254475
0.35706287496105515,风险平价策略,0.3118384501835668,0.020550180122233204,2021-05-31,0.044668075596229914,0.017174096841571757,0.034979186041811224,0.06012091102789704,0.028322283859785646,0.028833813347912365,0.06641878589969206,0.03003134211824465
0.3784908164593991,风险平价策略,0.26273337087161963,0.025079884464373176,2021-06-30,0.052662142953742046,0.024759728541077587,0.044762648136924404,0.048048739709558884,0.027668850068460964,0.03371338581377972,0.07096757601040127,0.031112856970663277
0.3399974970884995,风险平价策略,0.2863040697722264,0.02632822696604893,2021-07-31,0.04364203733725595,0.023446997089785253,0.03362272322142736,0.06948274332143309,0.04397025117173397,0.04527930585143908,0.047014688338180476,0.04091145984196989
0.2876833500697931,风险平价策略,0.27238452747716707,0.027204556952222507,2021-08-31,0.050589813145794076,0.024365883412806592,0.042956221553219494,0.07327031209647995,0.04261723907351774,0.05820760066843822,0.06673853288920376,0.05398196266135751
0.2972126232686528,风险平价策略,0.3243407292730431,0.02926595511226386,2021-09-30,0.03335992377839049,0.028333995145388428,0.04917722331175471,0.06867247143318156,0.040765897409616836,0.03753036465267731,0.0343149356361533,0.05702588097887776
0.30804675445246343,风险平价策略,0.26982553561606654,0.031082423131302907,2021-10-31,0.0430549578316818,0.038167053897854825,0.059555119628634676,0.08443691249451234,0.04486813478514848,0.025242650752984774,0.037173594439743225,0.05854686296960699
0.3222151075265809,风险平价策略,0.3105768045317091,0.019331425757701446,2021-11-30,0.04956894246649986,0.018628067307127096,0.05818371348458342,0.0758645079392621,0.03811214881636089,0.022135161080181414,0.0362718998524264,0.049112221237567394
0.3146663319949,风险平价策略,0.31583867306251984,0.022203246619822557,2021-12-31,0.04170323597756658,0.01854051830129694,0.0526966122294774,0.08007690743568238,0.03862635784934344,0.02514263388639656,0.04359469940298287,0.04691078324001142
0.342687595290925,风险平价策略,0.3111764311940456,0.02886646021602342,2022-01-31,0.026666668710612535,0.024167031427885725,0.03490730270892847,0.06901041225786561,0.039029914612919214,0.03556114171984811,0.03621269615730311,0.051714345703643125
0.32679924644815994,风险平价策略,0.26228638726998466,0.030650502515175423,2022-02-28,0.03625015023466909,0.03352742858507683,0.04835858939878984,0.0768246751691975,0.04850503322046221,0.03942169739835158,0.04993697348545544,0.04743931627467746
0.3239767588037785,风险平价策略,0.30102566153482785,0.024882778992953495,2022-03-31,0.0322169323685643,0.017778778700979398,0.03451458296464003,0.06447843813907524,0.06925595533778486,0.04280596023604856,0.037663037396108476,0.05140111552523918
0.353869897766427,风险平价策略,0.33553096819307765,0.023457203083218487,2022-04-30,0.018943793849706483,0.015128748613578005,0.025118506011853503,0.07322367393426377,0.06106343335511579,0.026718470135216665,0.028956029535424484,0.037989275522118
